video_uid,origin_video_id,video_source,duration_sec,scenarios,device,deid_scrubbed_audio,deid_scrubbed_faces,example_clip_url,example_manifold_path,physical_setting_name,scan_cvdf_source_location,fb_participant_id
dbc2f268-2d4c-4a4c-b7ea-5521bf90578c,0141_004_077_001_006_002_001,iiith,1800.2400000000002,['Watching tv'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/28d1f0fd-a171-4bae-9bda-1e279c935f40.mp4,None,None,86
dbc37e1d-e6bf-4301-9997-98c3fe68a922,0470_007_085_001_006_000_002,iiith,827.78,['Farmer'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_162047435580621_5766195294591812377_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=75e3709604ab34ff02392fff967e5f8a&oe=6071762B&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0b5d9564-b23c-4385-b986-e44eba8ee2be.mp4,None,None,68
dbc7d138-a427-4dc5-9485-2e87644dad16,2_sid_2020_1102_113655_001,utokyo,225.03,['Participating in a meeting'],Weeview ,1,0,None,manifold://ego4d_fair/tree/clip/cedab732-7449-4c77-a522-8765f324352c.mp4,None,None,150
dbdf9bb9-96ae-48e4-8eaf-ad54bf04cc2b,P8_0041,cmu,84.73,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_113398537415578_5680172393078495184_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=bebd075c060cf8f6b830bf6997676f5a&oe=6072F4BC&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/9c1c4c66-5335-443d-b0fa-08029159d5f0.mp4,None,None,44
dbef78fb-5971-4f89-a039-3464cc51fa89,P8_0002,cmu,175.33,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_241585464257243_7234253318678356298_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=c08546f3060d84ccf5b057dfcdca1bc9&oe=6072B7BF&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/69da0feb-10fb-459a-ae39-bd44bb340c7c.mp4,None,None,44
dbefa90b-4243-4440-b669-446d1c058952,P50_0336,cmu,711.63,['Doing yardwork / shoveling snow'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_712991672717361_6050228750163734123_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=576cf8c8270ae44e1edf8e40087eb20b&oe=60727660&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/58347032-aeb5-470e-a164-227c81c9297b.mp4,None,None,48
dbf8d53f-299c-42ca-9e61-13b693017dfd,unict_012_0051,unict,1712.6,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Silver 7,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_469889017724336_3394184803070108883_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=af4497b08d1947d6ae587afcc0d72a6b&oe=60734E1E&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0842220c-193f-483d-a7a1-5bc7f31332eb.mp4,None,None,36
dc030d61-5866-4285-934f-b0144346e067,P44_0069,cmu,2002.0700000000002,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/4e42ab02-fbe5-4cff-8c44-8218003cb498.mp4,None,None,53
dc0ef581-bb29-464e-8ada-0953230d8f7d,unict_028_0542,unict,1874.31,['Farmer'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_955358921870605_5955610289754487158_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7920f3db60c61e7fab5c05f54e0618c1&oe=6071CA2B&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00b1e65b-c78c-4281-b00e-cbe2b08bd85b.mp4,None,None,17
dc114a93-df82-4cad-b571-17144eeec402,P8_0126,cmu,98.7,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1660246750848891_7591009681052914488_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=a72b28d7d92ce6884fcce0beb8dc3793&oe=60720EDC&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/017f39ab-4f44-4586-bd8a-cb34d7928023.mp4,None,None,44
dc24022d-53b5-433b-a106-e7a1d2c94dfc,0616_001_022_001_001_085_001,iiith,7406.489999999999,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_412850913133315_3262252589493270878_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=36624ba4fbde63f3f0a93390af7f3320&oe=6071C4A7&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2ee24501-27b3-4662-a0a4-cb798cf19608.mp4,None,None,65
dc4238d7-01a6-4480-b5b6-1ae3aa8cd228,20200629_E3_GX020103,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_2332058220272061_6266311950263462368_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f3f7917dff44a5b6937a25947d1101aa&oe=607143BC&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0ef85835-2a21-4f8b-bb94-eff0e17edcb6.mp4,None,None,188
dc496391-e201-4f7a-a2b9-1aca69a171e7,0376_001_018_001_006_053_001,iiith,4232.28,['Cleaning / laundry'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_450993499368066_177608150840717131_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=b675963b347b343a4ca70e3aa4f6629c&oe=6070A144&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/11ad02f8-06d9-4811-983c-4ed2be2ea500.mp4,None,None,104
dc4afc9e-7a2d-4876-b5cf-fde740582358,20200629_E1_GX010029,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_399738738025799_5994883747671916159_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=d5dc35240cd34a04038c138ffd7ef7ff&oe=60731450&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0e791063-8aa3-4692-ba06-be2d1f2465c8.mp4,None,None,173
dc6c20e4-7376-44d1-91e3-48e83bb0d4a6,20200712_E7_GX020079,utokyo,593.2,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_112231890889053_5094602862460612095_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=d3e07433d3670d0336b680a024a1bca0&oe=607346B7&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/184d428f-7982-41a4-964d-d88af7b455a8.mp4,None,None,185
dc6c33a2-49ca-4046-bbce-34422b8b7836,20200615_E8_GX020009,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_261672808855248_5692062585315164962_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=c2bb4beb56bfdf8e2e0a7bd4badfb980&oe=6073603D&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2059ed6b-80bc-4e5b-8697-72fabf001802.mp4,None,None,170
dc6da3c4-dcb4-4ccb-8d2e-d5023dac6ace,unict_003_0204,unict,491.69,['Carpenter'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/059533ee-3dae-4de0-8d17-854802dc9ddc.mp4,None,None,20
dc7320e9-fc3d-497c-9ba4-fbbb1b28d79d,20200712_E6_GX010086,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_774653676767122_3659954943882663250_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=d877301d796ea70a959c40b7bf9ad459&oe=6071E3B0&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2187de14-570b-4946-89ee-9b6f5fd024aa.mp4,None,None,145
dcb65f44-d85d-4e34-9ce8-d4fc6f9f96e7,subject00003_video00098,minnesota,1800.0,"['Cleaning / laundry', 'Cooking', 'On a screen (phone/laptop)', 'Potting plants (indoor)', 'Talking with family members']",Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1075097442986119_1803164948723967302_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=dab372e515df7caf8f2fea9d3bad1edb&oe=6073C80E&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0cf7280b-02ee-4138-b7e6-5c87191563d1.mp4,None,None,132
dcf0572e-8825-41dd-9efd-291c2e1b5204,unict_014_0029,unict,252.57,['Cleaning / laundry'],GoPro Hero 4,1,0,None,manifold://ego4d_fair/tree/clip/06749384-c8fd-4acc-8bf8-3662cf72da03.mp4,None,None,31
dcf38707-e9ab-421b-9a25-5cff64276bfa,P43_0199,cmu,652.73,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/0db732a9-c3a7-4e4e-b45c-c7fc3910b404.mp4,None,None,52
dd02cb36-1265-40b4-b141-4e9f58c0d3b9,unict_003_0494,unict,652.7700000000001,['Carpenter'],GoPro Hero Black 7,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1350595178657814_7980030717940397021_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f5ba66fe94d65ca26fab80370e04d640&oe=6070F48A&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/732a92d4-793e-4bb8-a8bf-25ae8237a351.mp4,None,None,20
dd28584f-13e1-4fd9-97c1-0cc9a2313868,P6_0036,cmu,3728.27,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/082d52ba-ad8a-4212-a3a8-b9d017dd7dfa.mp4,None,None,45
dd32a8b2-1de1-46d5-b831-ad04ca307bf1,P8_0023,cmu,159.87,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_244704020481190_7063311110718194820_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=3b84ddfb167e95a0b41ab8285ec72c8e&oe=6073DB71&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/628dc000-cf86-4ffd-9f35-87106e823bba.mp4,None,None,44
dd4028dc-bc21-4209-9ea6-fbb49ce6628f,unict_003_0223,unict,567.62,['Carpenter'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/01c0e9b6-938b-4215-9e35-f259a024ff39.mp4,None,None,20
dd5214e7-85bb-41b4-93e0-5ef34b8af687,P39_0090,cmu,1566.47,['Carpenter'],GoPro Hero Black 8,0,1,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_211634954005391_5743818750796324723_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=b19cdfb2c2cd2893c4910eb82c6e5b96&oe=60734CFF&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/3f629dd0-3690-45d4-a09b-6490acb60b87.mp4,None,None,51
dddaaa3b-b560-43ea-a0cd-8ee019533495,subject00003_video00019,minnesota,104.97,['Outdoor social (includes campfire)'],Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_488136252589276_4194694038719135409_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=bc688e1f042b083fe26124393b903a51&oe=60736691&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/e7885bc3-1838-4b58-99c7-817e3a4d402b.mp4,None,None,132
de0883cf-74f1-4449-a301-d0a43b5a4c90,P6_0066,cmu,2.5300000000000002,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/443c838b-b56c-4410-8860-2cf3838f0123.mp4,None,None,45
de19da07-f1b9-430e-91fb-14323ef27eb1,unict_002_0293,unict,1081.1699999999998,['Farmer'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/09085ab9-9ee3-4e4a-8421-304ccad648df.mp4,None,None,21
de3a6099-0b32-4fa3-bb72-56da7d75de7d,P8_0054,cmu,122.87,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_263653821793324_3152370017099760643_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=8dc6a8b0844ee1c7d749b893c4ee7218&oe=60710306&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/4c2ab413-e1d1-485e-8904-c6131c213797.mp4,None,None,44
de785ed2-4361-4c1f-978d-8a6458e67551,20200615_E4_GX010024,utokyo,0.02,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/41258734_732161741039608_5193813381359267641_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=60d259cc6991d2e211d638c3aad33671&oe=6072C100&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/8e5466f1-efad-4e4f-811f-960ebe30a472.mp4,None,None,204
de7c02dc-b339-4f12-81ca-405f5f8bac05,subject00019_video00001,minnesota,1800.1799999999998,['Walking on street'],Zshade,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_225456899250545_6610156206999461334_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7df24e01bf70f335f99ec0302087a62b&oe=60715C82&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/00acab44-43d9-40bf-9903-277ec93e81d4.mp4,None,None,133
de90e4f6-2177-41ec-b984-57d9917d9bac,P43_0184,cmu,2282.77,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,None,manifold://ego4d_fair/tree/clip/08550e0b-33de-457a-acd7-2c7928ed385e.mp4,None,None,52
deb43adb-2e2f-454a-ba4e-811ebfe4eaa2,20200629_E1_GX010032,utokyo,155.07,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_813938202671993_353487276981518291_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=812984e3453883730b26affd4a6740a5&oe=60735420&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/83bffe2c-8bfb-49aa-b3da-0373efe7d01d.mp4,None,None,173
debfb68a-eae2-464e-847a-cd3fea23f3ca,0552_001_021_001_001_080_001,iiith,1422.4699999999998,['Cooking'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_147936463807456_3664081818252006843_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=eff99d6fe8c27c7bb5e7b3f75ed06813&oe=6071D459&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/017ab49a-a4cb-41b6-a846-fa45c6b21b35.mp4,None,None,81
decd766d-bb93-4854-8918-24494922f321,20200727_E8_GX020067,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_3915054678578941_9216590278518953787_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=b0e544b729964e6afaf5d4fa513c6621&oe=6070AD9C&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/497f7eb4-b5b8-42aa-89c3-c407caf1a09e.mp4,None,None,166
dee85b6f-9a43-467f-ae31-cbf468cd8965,unict_032_1084,unict,3214.7900000000004,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/42233577_247262616886114_3656449528825991954_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=28142f8d7b2fd09a5b2055a443d798cb&oe=6070EB67&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/01a742a1-0f69-40fc-95ab-a3fad3efb7d3.mp4,None,None,27
deea1ad6-01dd-4ea5-b5f0-932b2292bed1,20200712_E7_GX010075,utokyo,708.01,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_238874791163820_4551704300230925321_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=a50ace3b33c25814df187eea8785b7ce&oe=607413D0&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/7d30954c-7ec8-4598-a13e-1de3e8a69a28.mp4,None,None,185
def4890f-ff52-4460-8b13-8519eb27f3e0,20200629_E4_GX020033,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_438719050677421_6009123722021314894_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=265a74aded2345c796d9d09b01fa06c3&oe=60741FFB&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/3768cff1-5ac2-4a0f-b564-aa06604f952c.mp4,None,None,205
df0b81a6-826c-4e9b-8921-392304716c0e,P8_0216,cmu,1121.8700000000001,['Car mechanic'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_177635933784631_3824780257284870194_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=80de6a49883bb905f5314ba680a0d76b&oe=6071707C&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/1cd5a504-3236-442a-bae5-6fe87e0e6118.mp4,None,None,44
df10e714-4e7b-4173-9025-3f13277343a9,unict_015_0323,unict,340.1,['Cleaning / laundry'],GoPro Hero Black 7,0,0,None,manifold://ego4d_fair/tree/clip/19772fed-2954-477d-a8bf-649eb212f663.mp4,None,None,16
df1dccd6-4463-4221-ba8d-b5e7e066ca6b,20200629_E3_GX030103,utokyo,172.44,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_913970479363935_5528024751409961146_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=db3e704ae012247ff2d49e57a5bbfb7b&oe=6073E720&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/06c88699-8227-4129-acc2-52d08023f1cf.mp4,None,None,188
df283070-9970-47ae-82c9-27fac4b75387,20200712_E7_GX020083,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_406064440461044_3440001280894807998_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=dac14dd3cc895a968ee8576d53a51f55&oe=6071712F&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/0ad8193b-467d-4a1f-b386-5682089aee0d.mp4,None,None,185
df31a646-4ee1-428a-bb97-1d1e872c8d37,20200615_E1_GX020021,utokyo,708.0,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_993244781167557_4561025040238442283_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=280dab97f385f5141d6c88f7d24bb563&oe=60713AC2&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/2d7ffabe-f803-4f95-8b95-f39d1098c2fa.mp4,None,None,203
df50309a-215b-4038-9831-54cd981799de,20200615_E2_GX020012,utokyo,572.98,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_1243313639416477_9095949225303379933_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=25670ce0a34b05e650cf0ff6408ee474&oe=60734ED0&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/22e1b3dd-90da-4f18-b37a-e7607ae3aded.mp4,None,None,156
df59a988-5814-4bc4-9445-93d50cef9b69,unict_002_0292,unict,478.61,['Farmer'],GoPro Hero Black 7,1,0,None,manifold://ego4d_fair/tree/clip/00e43c8b-d0ad-4dc9-a68d-654efd756d90.mp4,None,None,21
df6a8597-b073-4d4f-8aad-941886e256ae,20200712_E8_GX020038,utokyo,199.16,['Cooking'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_502003324139241_6465884669590209656_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=8c7f14e77e5726f6e5c5a2f8d2782271&oe=607310C0&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/49b60da1-9562-4fad-9ffd-07427ff24f9d.mp4,None,None,220
df7bdd06-c392-4a3d-ae1a-cdc234582472,unict_038_0633,unict,114.2,['Household management - caring for kids'],GoPro Hero Black 8,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/61630775_445950616751372_283202032525020549_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7c045c1a8aaf4268de026d683b0fe697&oe=607403AB&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/058e2f05-7a78-4f94-b869-1dad5b61aadd.mp4,None,None,11
df846578-9b5f-4b6d-86f4-83e06591bd02,0268_007_053_001_004_038_002,iiith,6348.419999999999,['Making Bricks'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_409639363649138_9203691367601380500_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=f9b4f444646115c8e26189e770c10ef3&oe=6073F521&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/04dde2c4-bc55-4f8d-a818-22687a9febe6.mp4,None,None,108
dfdfde56-5e0f-4e8f-aa5b-73fae9336086,0412_007_016_001_006_072_002,iiith,1192.34,['Car mechanic'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/43824049_146181997337031_2468194265510270801_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=87548785b8444607943bd81ba90532a7&oe=60739072&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/042a9ee4-f9c7-4245-a108-a6c5a3fb5230.mp4,None,None,74
dfe04c95-e69b-4cb9-bf35-87e16ddd6ca8,P47_0089,cmu,1402.53,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 8,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_437616564249143_2334967483163535251_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=942ca8dfcb9836dee4f4732e9241a723&oe=6072E900&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/30467057-41e2-4022-99ff-7878c3b1ed01.mp4,None,None,49
e0087246-aa22-4cda-a03b-2a4639c7c7a1,subject00002_video00132,minnesota,405.93,['Hiking'],Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/42007545_2859305500976823_7026585054992739651_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=6704c17efe30bbcc39ce96d0395af1cd&oe=6073064B&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/02376c75-1f17-41ad-849d-5e24dfd64121.mp4,None,None,137
e04cd16e-ac93-406c-9b60-ec7e956e9d32,0596_001_022_001_001_084_001,iiith,4520.01,['Crafting/knitting/sewing/drawing/painting'],GoPro Hero Black 7,1,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/40184023_703306187023118_5029929835557416384_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=7552a00bd435e3af506bf0b917e0f14f&oe=60707E6C&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/011e7f1f-f9e2-4ee3-ad9d-1ef76b4c2e65.mp4,None,None,127
e07d3e30-2d54-4ed8-8470-82b629883b28,subject00003_video00051,minnesota,1268.17,"['Cleaning / laundry', 'Talking with family members']",Zshade,0,0,https://interncache-frc.fbcdn.net/v/t53.39266-7/10000000_140919911183641_7103857364549738279_n.mp4?efg=eyJ1cmxnZW4iOiJ1cmxnZW5fY3BwX2NsaWVudC90eXBlcy9ldnN0L2hhbmRsZSJ9&oh=6f54fbaecdb4b99ca862324a972613d9&oe=60741E23&_nc_sid=3c55f4,manifold://ego4d_fair/tree/clip/397c929e-1a17-42ba-8f64-88f8e6308614.mp4,None,None,132
