video_uid,origin_video_id,component_index,parent_start_sec,parent_end_sec,cvdf_source_location
9f6a691f-26b3-4fb8-a1dd-2c0f4e1e23b6,20200727_E1_GX030091,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200727/videos/E1/GX030091.MP4
10341975-6612-4137-b0c2-703847ad4dba,20200712_E2_GX020092,0,0.0,708.0,s3://ego4d-utokyo/ego4d_20200712/videos/E2/GX020092.MP4
275dbf5c-24bd-4331-b100-02e16ba07059,071_0929_0801,0,0.0,178.9,s3://ego4d-kaust/batch2/071/071_0929_0801/imu/GH010801-imu.csv
275dbf5c-24bd-4331-b100-02e16ba07059,071_0929_0801,1,0.0,178.9,s3://ego4d-kaust/batch2/071/071_0929_0801/videos/GH010801.mp4
457bcdd9-c1db-40c5-a3fc-a9843d13219e,subject00012_video00012,0,0.0,41.57,s3://ego4d-minnesota/subject00012/video00012/part000.MP4
8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b,0114_007_017_001_004_016_002,0,0.0,600.08,s3://ego4d-iiith/videos/0114_007_017_001_004_016_002/0114_007_017_001_004_016_002-0.MP4
8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b,0114_007_017_001_004_016_002,1,600.08,1201.96,s3://ego4d-iiith/videos/0114_007_017_001_004_016_002/0114_007_017_001_004_016_002-1.MP4
8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b,0114_007_017_001_004_016_002,2,1201.96,1617.83,s3://ego4d-iiith/videos/0114_007_017_001_004_016_002/0114_007_017_001_004_016_002-2.MP4
f6321d1b-99f3-485c-a947-89b90d0a5f5f,P8_0056,0,0.0,413.2,s3://ego4d-cmu/Participant 8/0056/CMU_GH010056_008_GOPRO8_12_MECHANIC_06_19_2020.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,0,0.0,300.0,s3://ego4d-minnesota/subject00022/video00006/part000.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,1,300.0,600.03,s3://ego4d-minnesota/subject00022/video00006/part001.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,2,600.03,900.06,s3://ego4d-minnesota/subject00022/video00006/part002.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,3,900.06,1200.06,s3://ego4d-minnesota/subject00022/video00006/part003.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,4,1200.06,1500.06,s3://ego4d-minnesota/subject00022/video00006/part004.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,5,1500.06,1800.06,s3://ego4d-minnesota/subject00022/video00006/part005.MP4
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,subject00022_video00006,6,1800.06,1800.19,s3://ego4d-minnesota/subject00022/video00006/part006.MP4
04d28bd0-1417-4457-b31a-f35991d1f3c3,20200615_E7_GX030010,0,0.0,253.25,s3://ego4d-utokyo/ego4d_20200615/videos/E7/GX030010.MP4
42686a5b-10d2-499f-b9a8-8043f528efdd,20200712_E2_GX010075,0,0.0,382.93,s3://ego4d-utokyo/ego4d_20200712/videos/E2/GX010075.MP4
711a74cf-33f2-426f-89aa-1837864e54f9,unict_003_0195,0,0.0,359.47,s3://ego4d-unict/videos/unict_003_0195/mp4_data/video_chunk_00.mp4
711a74cf-33f2-426f-89aa-1837864e54f9,unict_003_0195,1,0.0,359.47,videos/unict_003_0195/imu_data/video_chunk_00.csv
0c8c2f4b-a006-47ca-8826-133af1dfb632,unict_046_0660,0,0.0,160.97,s3://ego4d-unict/videos/unict_046_0660/mp4_data/video_chunk_00.mp4
0c8c2f4b-a006-47ca-8826-133af1dfb632,unict_046_0660,1,0.0,160.97,videos/unict_046_0660/imu_data/video_chunk_00.csv
8f813dab-1969-44e4-a16c-1f12f1bcc968,subject00029_video00016,0,0.0,300.0,s3://ego4d-minnesota/subject00029/video00016/part000.MP4
8f813dab-1969-44e4-a16c-1f12f1bcc968,subject00029_video00016,1,300.0,542.83,s3://ego4d-minnesota/subject00029/video00016/part001.MP4
2dd04abb-859f-4121-9eeb-4db511b54c7b,P6_0070,0,0.0,176.83,s3://ego4d-cmu/Participant 6/0070/CMU_GH010070_006_GOPPRO8_08_PAINTER_07_13_2020.MP4
4adf81a9-0e72-4fed-b0d2-bb84246cb7b6,0204_001_021_001_004_036_001,0,0.0,294.81,s3://ego4d-iiith/videos/0204_001_021_001_004_036_001/0204_001_021_001_004_036_001_1.MP4
5cab806a-3794-4578-94f2-33c3093151d1,subject00002_video00152,0,0.0,300.0,s3://ego4d-minnesota/subject00002/video00152/part000.MP4
5cab806a-3794-4578-94f2-33c3093151d1,subject00002_video00152,1,300.0,600.0,s3://ego4d-minnesota/subject00002/video00152/part001.MP4
5cab806a-3794-4578-94f2-33c3093151d1,subject00002_video00152,2,600.0,638.63,s3://ego4d-minnesota/subject00002/video00152/part002.MP4
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,0,0.0,674.33,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH010067.MP4
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,1,0.0,674.33,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH020067.JSON
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,2,674.33,1381.4,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH020067.MP4
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,3,674.33,1381.4,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH030067.JSON
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,4,1381.4,1888.3700000000001,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH010067.JSON
8bdb8f0a-adcd-4c52-bf4e-34d0586e921b,0064,5,1381.4,1888.3700000000001,s3://ego4d-speac/videos/tasession/videos/session2/participant2_cam#2/GH030067.MP4
7d43e858-fc76-4f75-83b7-0da80e3a8a46,unict_028_0619,0,0.0,63.17,s3://ego4d-unict/videos/unict_028_0619/imu_data/video_chunk_00.csv
7d43e858-fc76-4f75-83b7-0da80e3a8a46,unict_028_0619,1,0.0,63.17,s3://ego4d-unict/videos/unict_028_0619/mp4_data/video_chunk_00.mp4
e6185339-0e35-4337-8260-5d43b46ecbff,056_0706_0161,0,0.0,433.07,s3://ego4d-kaust/batch1/056/056_0706_0161/videos/GH010161.mp4
e6185339-0e35-4337-8260-5d43b46ecbff,056_0706_0161,1,0.0,433.07,s3://ego4d-kaust/batch1/056/056_0706_0161/imu/GH010161-imu.csv
5ea2f8d5-93cc-4512-88de-b288b5bc07f4,P50_0335,0,0.0,531.6,s3://ego4d-cmu/Participant 50/0335/CMU_GH010335_050_GOPRO8_12_CARPENTERY_10_15_2020.MP4
5ea2f8d5-93cc-4512-88de-b288b5bc07f4,P50_0335,1,531.6,1063.2,s3://ego4d-cmu/Participant 50/0335/CMU_GH020335_050_GOPRO8_12_CARPENTERY_10_15_2020.MP4
5ea2f8d5-93cc-4512-88de-b288b5bc07f4,P50_0335,2,1063.2,1588.8000000000002,s3://ego4d-cmu/Participant 50/0335/CMU_GH030335_050_GOPRO8_12_CARPENTERY_10_15_2020.MP4
d9c43f90-e980-4ab6-a7ff-06dced9d11e3,subject00012_video00007,0,0.0,231.53,s3://ego4d-minnesota/subject00012/video00007/part000.MP4
029b759d-4b65-49bb-8640-80a2ce5dfd53,20200712_E1_GX030059,0,0.0,231.38,s3://ego4d-utokyo/ego4d_20200712/videos/E1/GX030059.MP4
3503f6bf-b654-4a00-a369-23ed426dfc14,0005_001_083_001_004_000_001,0,0.0,600.07,s3://ego4d-iiith/videos/0005_001_083_001_004_000_001/0005_001_083_001_004_000_001-0.MP4
3503f6bf-b654-4a00-a369-23ed426dfc14,0005_001_083_001_004_000_001,1,600.07,1200.14,REDACTED
aea15e04-4b56-4e8e-a58c-427c6105deb7,001_0312_0011,0,0.0,133.23,s3://ego4d-kaust/batch1/001/001_0312_0011/imu/GH010011-imu.csv
aea15e04-4b56-4e8e-a58c-427c6105deb7,001_0312_0011,1,0.0,133.23,s3://ego4d-kaust/batch1/001/001_0312_0011/videos/GH010011.mp4
4663fe50-1d7f-4213-a3d7-b1d29c86b998,P8_0157,0,0.0,104.7,s3://ego4d-cmu/Participant 8/0157/CMU_GH010157_008_GOPRO8_12_MECHANIC_07_22_2020.MP4
21339a6a-ea8b-41c9-b5df-b2e3529b6c25,P8_0091,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0091/CMU_GH010091_008_GOPRO8_12_MECHANIC_07_11_2020.MP4
21339a6a-ea8b-41c9-b5df-b2e3529b6c25,P8_0091,1,531.6,849.9000000000001,s3://ego4d-cmu/Participant 8/0091/CMU_GH020091_008_GOPRO8_12_MECHANIC_07_11_2020.MP4
a772f23c-3789-4e8b-8352-5495eea6e94d,unict_003_0194,0,0.0,295.87,videos/unict_003_0194/imu_data/video_chunk_00.csv
a772f23c-3789-4e8b-8352-5495eea6e94d,unict_003_0194,1,0.0,295.87,s3://ego4d-unict/videos/unict_003_0194/mp4_data/video_chunk_00.mp4
03e12aff-3e22-4922-af0f-cb188c284b2e,unict_021_0926,0,0.0,621.14,s3://ego4d-unict/videos/unict_021_0926/mp4_data/video_chunk_00.mp4
a1d427e8-1d69-4c2f-9278-2172bc028c57,20200615_E4_GX010010,0,0.0,624.76,s3://ego4d-utokyo/ego4d_20200615/videos/E4/GX010010.MP4
2182b74b-52fe-4607-a9cd-d162a6c9d952,subject00028_video00020,0,0.0,300.0,s3://ego4d-minnesota/subject00028/video00020/part000.MP4
2182b74b-52fe-4607-a9cd-d162a6c9d952,subject00028_video00020,1,300.0,600.0,s3://ego4d-minnesota/subject00028/video00020/part001.MP4
2182b74b-52fe-4607-a9cd-d162a6c9d952,subject00028_video00020,2,600.0,707.63,s3://ego4d-minnesota/subject00028/video00020/part002.MP4
eef71c56-a40e-4602-83cc-afd874faa707,20200629_E5_GX020063,0,0.0,32.77,s3://ego4d-utokyo/ego4d_20200629/videos/E5/GX020063.MP4
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,20210103-2000-DJC-10038,0,0.0,3632.04,s3://ego4d-indiana/20210103-2000-DJC/10038/20210103-2000-DJC-10038-gazefinal.mp4
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,20210103-2000-DJC-10038,1,0.0,3632.04,s3://ego4d-indiana/20210103-2000-DJC/10038/gaze_positions.csv
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,20210103-2000-DJC-10038,2,0.0,3632.04,s3://ego4d-indiana/20210103-2000-DJC/10038/20210103-2000-DJC-10038-0-world.mp4
5a113615-91a9-4147-b924-f31cd15275e6,unict_014_0030,0,0.0,66.97,s3://ego4d-unict/videos/unict_014_0030/mp4_data/video_chunk_00.mp4
8912a138-6c68-424d-8be5-59e0d4f5c173,20200727_E6_GX010093,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200727/videos/E6/GX010093.MP4
20bdff17-7831-4982-a4d2-705697c49b42,20200712_E6_GX010081,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200712/videos/E6/GX010081.MP4
30ce58a5-37e9-46e7-9895-ef51d5241c02,P8_0212,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0212/CMU_GH010212_08_GOPRO8_12_MECHANIC_07_29_2020.MP4
30ce58a5-37e9-46e7-9895-ef51d5241c02,P8_0212,1,531.6,1007.63,s3://ego4d-cmu/Participant 8/0212/CMU_GH020212_08_GOPRO8_12_MECHANIC_07_29_2020.MP4
b72625b0-c25e-4e6c-ba6c-00f7e3e53666,20200727_E7_GX020101,0,0.0,143.08,s3://ego4d-utokyo/ego4d_20200727/videos/E7/GX020101.MP4
6b377dfa-968b-4a29-9a5d-de307e1ed829,P47_0106,0,0.0,166.13,s3://ego4d-cmu/Participant 47/0106/CMU_GH010106_047_GOPRO8_08_CROCHET_09_27_2020.MP4
401c588f-907f-4559-b6f7-8180ae6969ec,20200615_E4_GX010028,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200615/videos/E4/GX010028.MP4
8f91bc0d-9ce7-4b31-aba7-dd59791917df,20200712_E4_GX020076,0,0.0,14.14,s3://ego4d-utokyo/ego4d_20200712/videos/E4/GX020076.MP4
f15b0219-7df0-4a7d-b98e-748617292636,unict_032_1082,0,0.0,532.07,s3://ego4d-unict/videos/unict_032_1082/mp4_data/video_chunk_00.mp4
f15b0219-7df0-4a7d-b98e-748617292636,unict_032_1082,1,0.0,532.07,videos/unict_032_1082/imu_data/video_chunk_00.csv
f15b0219-7df0-4a7d-b98e-748617292636,unict_032_1082,2,532.07,651.34,s3://ego4d-unict/videos/unict_032_1082/mp4_data/video_chunk_01.mp4
f15b0219-7df0-4a7d-b98e-748617292636,unict_032_1082,3,532.07,651.34,videos/unict_032_1082/imu_data/video_chunk_01.csv
0dade985-d0a8-438c-aaf2-ab8d92596f1e,subject00002_video00157,0,0.0,284.0,s3://ego4d-minnesota/subject00002/video00157/part000.MP4
0618eb6b-ce23-4157-92e4-d1f1e1bab8ac,3_sid_2020_1116_102546_001,0,0.0,1501.0,s3://ego4d-utokyo/201116/3/sid_2020_1116_102546_001.MP4
31326fb3-1861-4149-9175-7f743231927e,20200615_E2_GX020014,0,0.0,526.55,s3://ego4d-utokyo/ego4d_20200615/videos/E2/GX020014.MP4
5e847ad2-1bc8-4fd6-b3ff-696a4d38468d,1_sid_2020_1109_112218_001,0,0.0,1194.1,s3://ego4d-utokyo/201109/1/sid_2020_1109_112218_001.MP4
f5899434-95bc-4cd3-bd42-b8464fbf3d9c,unict_028_0564,0,0.0,326.53,s3://ego4d-unict/videos/unict_028_0564/imu_data/video_chunk_00.csv
f5899434-95bc-4cd3-bd42-b8464fbf3d9c,unict_028_0564,1,0.0,326.53,s3://ego4d-unict/videos/unict_028_0564/mp4_data/video_chunk_00.mp4
adb4d6fa-b8bb-4ccd-a08a-ade21ee5c3c2,P6_0064,0,0.0,531.6,s3://ego4d-cmu/Participant 6/0064/CMU_GH010064_006_GOPPRO8_08_PAINTER_07_13_2020.MP4
adb4d6fa-b8bb-4ccd-a08a-ade21ee5c3c2,P6_0064,1,531.6,707.73,s3://ego4d-cmu/Participant 6/0064/CMU_GH020064_006_GOPPRO8_08_PAINTER_07_13_2020.MP4
51a00118-c4f0-443c-ac0a-269fcd6c2119,0857_001_022_001_004_108_001,0,0.0,597.0,s3://ego4d-iiith/videos/0857_001_022_001_004_108_001/0857_001_022_001_004_108_001_1.MP4
6a70377a-68fc-44ae-b8f2-1ae7855aac9e,20200629_E8_GX010031,0,0.0,633.17,s3://ego4d-utokyo/ego4d_20200629/videos/E8/GX010031.MP4
13e70b53-abc6-46d3-96da-d30b8327b223,unict_028_0526,0,0.0,531.07,s3://ego4d-unict/videos/unict_028_0526/mp4_data/video_chunk_00.mp4
13e70b53-abc6-46d3-96da-d30b8327b223,unict_028_0526,1,0.0,531.07,videos/unict_028_0526/imu_data/video_chunk_00.csv
13e70b53-abc6-46d3-96da-d30b8327b223,unict_028_0526,2,531.07,909.8700000000001,videos/unict_028_0526/imu_data/video_chunk_01.csv
13e70b53-abc6-46d3-96da-d30b8327b223,unict_028_0526,3,531.07,909.8700000000001,s3://ego4d-unict/videos/unict_028_0526/mp4_data/video_chunk_01.mp4
280bda29-2683-4817-a404-4627074339a1,P50_0356,0,0.0,531.6,s3://ego4d-cmu/Participant 50/0356/CMU_GH010356_050_GOPRO8_12_CARPENTERY_10_22_2020.MP4
280bda29-2683-4817-a404-4627074339a1,P50_0356,1,531.6,1063.2,s3://ego4d-cmu/Participant 50/0356/CMU_GH020356_050_GOPRO8_12_CARPENTERY_10_22_2020.MP4
280bda29-2683-4817-a404-4627074339a1,P50_0356,2,1063.2,1524.73,s3://ego4d-cmu/Participant 50/0356/CMU_GH030356_050_GOPRO8_12_CARPENTERY_10_22_2020.MP4
e3efb375-0605-4f8d-aa2a-8f2fb5cd8960,20200712_E1_GX020066,0,0.0,708.0,s3://ego4d-utokyo/ego4d_20200712/videos/E1/GX020066.MP4
c7df0fe0-38ac-4fc1-a068-498ed8ac8ad2,20200615_E4_GX010009,0,0.0,344.7,s3://ego4d-utokyo/ego4d_20200615/videos/E4/GX010009.MP4
73773748-14ac-40ba-9ef8-d5a70865aeea,P8_0090,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0090/CMU_GH010090_008_GOPRO8_12_MECHANIC_07_11_2020.MP4
73773748-14ac-40ba-9ef8-d5a70865aeea,P8_0090,1,531.6,1063.2,s3://ego4d-cmu/Participant 8/0090/CMU_GH020090_008_GOPRO8_12_MECHANIC_07_11_2020.MP4
73773748-14ac-40ba-9ef8-d5a70865aeea,P8_0090,2,1063.2,1180.8700000000001,s3://ego4d-cmu/Participant 8/0090/CMU_GH030090_008_GOPRO8_12_MECHANIC_07_11_2020.MP4
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,0,0.0,1058.07,REDACTED
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,1,1058.07,2116.14,s3://ego4d-iiith/videos/0290_007_053_001_004_038_002/0290_007_053_001_004_038_002_2.MP4
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,2,2116.14,3174.21,s3://ego4d-iiith/videos/0290_007_053_001_004_038_002/0290_007_053_001_004_038_002_3.MP4
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,3,3174.21,4232.28,REDACTED
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,4,4232.28,5290.349999999999,REDACTED
ee0a0b25-f06a-4e17-813b-248f99b2e8b8,0290_007_053_001_004_038_002,5,5290.349999999999,5496.45,s3://ego4d-iiith/videos/0290_007_053_001_004_038_002/0290_007_053_001_004_038_002_6.MP4
474d9283-5129-4835-bee8-7f4995b1e49d,P8_0129,0,0.0,531.07,s3://ego4d-cmu/Participant 8/0129/CMU_GH010129_008_GOPRO8_12_MECHANIC_07_15_2020.mp4
474d9283-5129-4835-bee8-7f4995b1e49d,P8_0129,1,531.07,742.1400000000001,s3://ego4d-cmu/Participant 8/0129/CMU_GH020129_008_GOPRO8_12_MECHANIC_07_15_2020.mp4
9a72884e-c751-46ec-880f-df931da67cda,P43_0183,0,0.0,531.6,s3://ego4d-cmu/Participant 43/0183/CMU_GH010183_043_GOPRO8_01_CROCHET_09_17_2020.MP4
9a72884e-c751-46ec-880f-df931da67cda,P43_0183,1,531.6,1063.2,s3://ego4d-cmu/Participant 43/0183/CMU_GH020183_043_GOPRO8_01_CROCHET_09_17_2020.MP4
9a72884e-c751-46ec-880f-df931da67cda,P43_0183,2,1063.2,1594.8000000000002,s3://ego4d-cmu/Participant 43/0183/CMU_GH030183_043_GOPRO8_01_CROCHET_09_17_2020.MP4
9a72884e-c751-46ec-880f-df931da67cda,P43_0183,3,1594.8000000000002,1646.8700000000001,s3://ego4d-cmu/Participant 43/0183/CMU_GH040183_043_GOPRO8_01_CROCHET_09_17_2020.MP4
39b81e2c-c782-480a-b5de-0f7e0d171e77,P8_0131,0,0.0,228.83,s3://ego4d-cmu/Participant 8/0131/CMU_GH010131_008_GOPRO8_12_MECHANIC_07_16_2020.MP4
5e2f38da-cdb6-4cf7-a742-d8a3feb88624,3_sid_2020_1116_105047_001,0,0.0,1501.0,s3://ego4d-utokyo/201116/3/sid_2020_1116_105047_001.MP4
7c31adaa-f9f6-43bb-b1e0-fd9536101dfa,P8_0190,0,0.0,48.87,s3://ego4d-cmu/Participant 8/0190/CMU_GH010190_008_GOPRO8_12_MECHANIC_07_27_2020.mp4
238c275a-c8ce-4429-922e-4dceabe09d29,20200712_E5_GX020078,0,0.0,708.0,s3://ego4d-utokyo/ego4d_20200712/videos/E5/GX020078.MP4
1e175348-39e1-4c14-8d3b-affd189eab21,025_0713_0415,0,0.0,707.7,s3://ego4d-kaust/batch2/025/025_0713_0415/imu/GH012415-imu.csv
1e175348-39e1-4c14-8d3b-affd189eab21,025_0713_0415,1,0.0,707.7,s3://ego4d-kaust/batch2/025/025_0713_0415/videos/GH012415.mp4
cb83eaff-62e9-4aff-bcdc-e3d747103020,unict_001_0111,0,0.0,332.57,s3://ego4d-unict/videos/unict_001_0111/mp4_data/video_chunk_00.mp4
cb83eaff-62e9-4aff-bcdc-e3d747103020,unict_001_0111,1,0.0,332.57,s3://ego4d-unict/videos/unict_001_0111/imu_data/video_chunk_00.csv
f48097ca-916e-4346-bcd5-2323603723ef,0023_004_063_001_001_000_001,0,0.0,600.08,s3://ego4d-iiith/videos/0023_004_063_001_001_000_001/0023_004_063_001_001_000_001-0.MP4
f48097ca-916e-4346-bcd5-2323603723ef,0023_004_063_001_001_000_001,1,600.08,1200.16,REDACTED
f48097ca-916e-4346-bcd5-2323603723ef,0023_004_063_001_001_000_001,2,1200.16,1800.2400000000002,REDACTED
6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,unict_038_0652,0,0.0,531.07,s3://ego4d-unict/videos/unict_038_0652/mp4_data/video_chunk_00.mp4
6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,unict_038_0652,1,0.0,531.07,videos/unict_038_0652/imu_data/video_chunk_00.csv
6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,unict_038_0652,2,531.07,887.4000000000001,s3://ego4d-unict/videos/unict_038_0652/mp4_data/video_chunk_01.mp4
6fe206a1-2a72-4fc2-8f7b-f54c942e0c30,unict_038_0652,3,531.07,887.4000000000001,videos/unict_038_0652/imu_data/video_chunk_01.csv
543e7281-50c8-4189-b4f8-ef3bbed83ed7,0557_001_021_001_001_081_001,0,0.0,1058.07,s3://ego4d-iiith/videos/0557_001_021_001_001_081_001/0557_001_021_001_001_081_001_1.MP4
543e7281-50c8-4189-b4f8-ef3bbed83ed7,0557_001_021_001_001_081_001,1,1058.07,2116.14,REDACTED
43299c49-5466-44c0-b786-1100467ef836,unict_008_0008,0,0.0,20.57,s3://ego4d-unict/videos/unict_008_0008/mp4_data/video_chunk_00.mp4
62b7a234-9f80-49fd-92d4-4280e1d0f35f,P6_0082,0,0.0,471.9,s3://ego4d-cmu/Participant 6/0082/CMU_GH010082_006_GOPRO8_08_PAINTER_08_04_2020.MP4
77362fa3-e23a-4942-bd53-7d58b23b979b,0909_001_021_001_001_109_001,0,0.0,843.29,s3://ego4d-iiith/videos/0909_001_021_001_001_109_001/0909_001_021_001_001_109_001_1.MP4
a4728450-c05c-4d51-91e4-348f571d74bc,20200727_E3_GX020138,0,0.0,532.0,s3://ego4d-utokyo/ego4d_20200727/videos/E3/GX020138.MP4
8f38f48d-ac01-4339-8de3-e836e87513f6,P8_0033,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0033/CMU_GH010033_008_GOPRO8_12_MECHANIC_05_27_2020.MP4
8f38f48d-ac01-4339-8de3-e836e87513f6,P8_0033,1,531.6,563.4300000000001,s3://ego4d-cmu/Participant 8/0033/CMU_GH020033_008_GOPRO8_12_MECHANIC_05_27_2020.MP4
67cf6d70-7387-45ab-8200-27ce803476f8,P28_0027,0,0.0,12.47,s3://ego4d-cmu/Participant 28/0027/CMU_GH010027_028_GOPRO8_06_CONSTRUCTION_07_28_2020.MP4
68cd3c17-bdb9-42c6-9a9a-fa7090b3e37e,P42_0184,0,0.0,531.6,s3://ego4d-cmu/Participant 42/0184/CMU_GH010184_042_GOPRO8_05_CONSTRUCTION_09_11_2020.MP4
68cd3c17-bdb9-42c6-9a9a-fa7090b3e37e,P42_0184,1,531.6,1063.2,s3://ego4d-cmu/Participant 42/0184/CMU_GH020184_042_GOPRO8_05_CONSTRUCTION_09_11_2020.MP4
68cd3c17-bdb9-42c6-9a9a-fa7090b3e37e,P42_0184,2,1063.2,1368.8700000000001,s3://ego4d-cmu/Participant 42/0184/CMU_GH030184_042_GOPRO8_05_CONSTRUCTION_09_11_2020.MP4
f58900c3-5747-447c-9fa2-04c608e7f40a,P28_0030,0,0.0,31.53,s3://ego4d-cmu/Participant 28/0030/CMU_GH010030_028_GOPRO8_06_CONSTRUCTION_07_28_2020.mp4
1680e3e9-d3fc-4903-94d8-aa8e74016d74,unict_039_0203,0,0.0,507.4,s3://ego4d-unict/videos/unict_039_0203/mp4_data/video_chunk_00.mp4
1680e3e9-d3fc-4903-94d8-aa8e74016d74,unict_039_0203,1,0.0,507.4,videos/unict_039_0203/imu_data/video_chunk_00.csv
e8d628f7-b818-4df3-8bee-355b0d5d9579,subject00013_video00019,0,0.0,26.97,s3://ego4d-minnesota/subject00013/video00019/part000.MP4
cf8345a5-30e1-44f9-8751-bd99836b5b1f,20200712_E4_GX020063,0,0.0,235.54,s3://ego4d-utokyo/ego4d_20200712/videos/E4/GX020063.MP4
90999b6f-76c3-432f-b44b-76f5e5ec5d96,unict_027_1112,0,0.0,34.83,s3://ego4d-unict/videos/unict_027_1112/mp4_data/video_chunk_00.mp4
47f60ff3-cdcb-40b5-bc32-c46eb241e51d,P8_0170,0,0.0,531.6,s3://ego4d-cmu/Participant 8/0170/CMU_GH010170_008_GOPRO8_12_MECHANIC_07_23_2020.MP4
47f60ff3-cdcb-40b5-bc32-c46eb241e51d,P8_0170,1,531.6,832.4000000000001,s3://ego4d-cmu/Participant 8/0170/CMU_GH020170_008_GOPRO8_12_MECHANIC_07_23_2020.mp4
f7d3c5ff-d44f-4502-b2ec-7558f59f1e40,P8_0140,0,0.0,43.33,s3://ego4d-cmu/Participant 8/0140/CMU_GH010140_008_GOPRO8_12_MECHANIC_07_17_2020.MP4
803d0524-47c8-45fe-a5d1-c6a71e2cd54b,0622_001_018_001_001_080_001,0,0.0,827.93,s3://ego4d-iiith/videos/0622_001_018_001_001_080_001/0622_001_018_001_001_080_001_1.MP4
e7cda49b-1c03-4d74-a759-c2eeb96465b4,P21_0003,0,0.0,89.6,s3://ego4d-cmu/Participant 21/0003/CMU_GH010003_021_GOPRO7_13_YARDWORK_07_24_2020.mp4
6de92df6-7d5f-4ba7-89de-54e4b6299dfb,unict_021_0975,0,0.0,505.6,s3://ego4d-unict/videos/unict_021_0975/mp4_data/video_chunk_00.mp4
64246b7f-86c9-4062-a11f-3352fae1fca1,20200712_E9_GX010039,0,0.0,708.01,s3://ego4d-utokyo/ego4d_20200712/videos/E9/GX010039.MP4
e2b0bdae-b53b-484a-b99c-51d9f3bdf252,subject00003_video00096,0,0.0,300.0,s3://ego4d-minnesota/subject00003/video00096/part000.MP4
e2b0bdae-b53b-484a-b99c-51d9f3bdf252,subject00003_video00096,1,300.0,600.0,s3://ego4d-minnesota/subject00003/video00096/part001.MP4
e2b0bdae-b53b-484a-b99c-51d9f3bdf252,subject00003_video00096,2,600.0,645.0,s3://ego4d-minnesota/subject00003/video00096/part002.MP4
0d3641c6-68db-492c-967e-a396c9de59e6,20200727_E4_GX010107,0,0.0,359.55,s3://ego4d-utokyo/ego4d_20200727/videos/E4/GX010107.MP4
db885468-85be-4432-8b70-d01cfb8c4528,P7_4139,0,0.0,15.0,s3://ego4d-cmu/Participant 7/4139/CMU_154139_007_SID_06_YARDWORK_09_04_2020.MP4
e82f8ade-a7df-4ac0-9534-b0b06285624f,P50_0331,0,0.0,388.13,s3://ego4d-cmu/Participant 50/0331/CMU_GH0050331_050_GOPRO8_12_CARPENTERY_10_13_2020.mp4
e82f8ade-a7df-4ac0-9534-b0b06285624f,P50_0331,1,388.13,919.2,s3://ego4d-cmu/Participant 50/0331/CMU_GH020331_050_GOPRO8_12_CARPENTERY_10_13_2020.mp4
